# lambda(micron)      flux(mJy)
# The Calzetti 2000 extinction law is applied to the original SED,
# so that the rest-frame 4400A (B and) flux is 1/30 of the quasar flux.
  26.181843        0.0013426389
  26.193890        0.0013426782
  26.205942        0.0013427174
  26.218031        0.0013427568
  26.230124        0.0013427962
  26.242193        0.0013433561
  26.254269        0.0013458787
  26.266378        0.0013484085
  26.278465        0.0013509338
  26.290558        0.0013534603
  26.302683        0.0013554671
  26.314816        0.0013555067
  26.326925        0.0013555461
  26.339041        0.0013555856
  26.351187        0.0013556251
  26.363316        0.0013561875
  26.375443        0.0013587080
  26.387609        0.0013612362
  26.399780        0.0013637658
  26.411930        0.0013662908
  26.424084        0.0013688158
  26.436272        0.0013713456
  26.448437        0.0013738709
  26.460606        0.0013763969
  26.472813        0.0013789306
  26.485022        0.0013809404
  26.497210        0.0013809803
  26.509403        0.0013810203
  26.521627        0.0013810603
  26.533834        0.0013811002
  26.546043        0.0013816547
  26.558287        0.0013841864
  26.570538        0.0013867195
  26.582762        0.0013892473
  26.594995        0.0013917771
  26.607262        0.0013937842
  26.619505        0.0013938243
  26.631752        0.0013938644
  26.644037        0.0013939046
  26.656328        0.0013939449
  26.668592        0.0013945144
  26.680864        0.0013970388
  26.693171        0.0013995702
  26.705456        0.0014020972
  26.717743        0.0014046248
  26.730064        0.0014071581
  26.742395        0.0014096884
  26.754702        0.0014122135
  26.767012        0.0014147392
  26.779358        0.0014172727
  26.791681        0.0014192851
  26.804008        0.0014193256
  26.816372        0.0014193662
  26.828739        0.0014194069
  26.841087        0.0014194475
  26.853437        0.0014200052
  26.865824        0.0014225408
  26.878187        0.0014250712
  26.890556        0.0014276030
  26.902958        0.0014301418
  26.915365        0.0014326791
  26.927752        0.0014352049
  26.940144        0.0014377313
  26.952568        0.0014402648
  26.964972        0.0014427938
  26.977409        0.0014453292
  26.989820        0.0014478572
  27.002272        0.0014503928
  27.014696        0.0014529233
  27.027128        0.0014554551
  27.039593        0.0014574656
  27.052034        0.0014575069
  27.064512        0.0014575483
  27.076967        0.0014575896
  27.089455        0.0014576310
  27.101921        0.0014581959
  27.114393        0.0014607265
  27.126900        0.0014632640
  27.139381        0.0014657964
  27.151899        0.0014683365
  27.164392        0.0014708694
  27.176922        0.0014734016
  27.189428        0.0014759294
  27.201941        0.0014784585
  27.214487        0.0014809946
  27.227009        0.0014830087
  27.239569        0.0014830505
  27.252102        0.0014830922
  27.264671        0.0014831340
  27.277218        0.0014831758
  27.289768        0.0014837474
  27.302355        0.0014862822
  27.314919        0.0014888119
  27.327518        0.0014913492
  27.340094        0.0014938814
  27.352703        0.0014985327
  27.365290        0.0015110246
  27.377884        0.0015235227
  27.390512        0.0015360550
  27.403114        0.0015485624
  27.415752        0.0015616292
  27.428368        0.0015766078
  27.441021        0.0015916310
  27.453646        0.0016066208
  27.466280        0.0016216216
  27.478949        0.0016366556
  27.491592        0.0016516312
  27.504274        0.0016666512
  27.516930        0.0016816417
  27.529621        0.0016966728
  27.542290        0.0017116746
  27.554964        0.0017266711
  27.567675        0.0017417083
  27.580359        0.0017567158
  27.593081        0.0017717677
  27.605778        0.0017867824
  27.618509        0.0018018090
  27.631218        0.0018168098
  27.643934        0.0018318180
  27.656683        0.0018468667
  27.669409        0.0018618783
  27.682171        0.0018769056
  27.694912        0.0018919071
  27.707684        0.0019069454
  27.720434        0.0019219580
  27.733191        0.0019374970
  27.745981        0.0019550164
  27.758749        0.0019725057
  27.771553        0.0019900422
  27.784334        0.0020075486
  27.797146        0.0020240449
  27.809940        0.0020365643
  27.822733        0.0020490838
  27.835567        0.0020616429
  27.848377        0.0020741777
  27.861221        0.0020867396
  27.874043        0.0020992565
  27.886900        0.0021118070
  27.899731        0.0021243330
  27.912567        0.0021368651
  27.925444        0.0021499545
  27.938293        0.0021649600
  27.951181        0.0021800092
  27.964043        0.0021950293
  27.976940        0.0022100895
  27.989815        0.0022245983
  28.002693        0.0022371271
  28.015608        0.0022496923
  28.028502        0.0022622363
  28.041431        0.0022748136
  28.054333        0.0022878896
  28.067274        0.0023029486
  28.080187        0.0023179749
  28.093109        0.0023330121
  28.106068        0.0023480929
  28.118999        0.0023626020
  28.131971        0.0023751623
  28.144915        0.0023876954
  28.157896        0.0024002648
  28.170853        0.0024128100
  28.183815        0.0024258845
  28.196815        0.0024409407
  28.209822        0.0024560041
  28.222803        0.0024710385
  28.235790        0.0024860802
  28.248812        0.0024990358
  28.261812        0.0025040878
  28.274815        0.0025091410
  28.287859        0.0025142100
  28.300905        0.0025192803
  28.313927        0.0025180942
  28.326960        0.0024932103
  28.340025        0.0024682607
  28.353065        0.0024433589
  28.366112        0.0024184451
  28.379192        0.0023940009
  28.392284        0.0023715623
  28.405350        0.0023491665
  28.418419        0.0023267654
  28.431528        0.0023042947
  28.444609        0.0022818831
  28.457699        0.0022594968
  28.470825        0.0022370517
  28.483959        0.0022145906
  28.497065        0.0021921775
  28.510178        0.0021713109
  28.523327        0.0021563538
  28.536453        0.0021414251
  28.549583        0.0021264894
  28.562752        0.0021115110
  28.575928        0.0020986562
  28.589075        0.0020937208
  28.602230        0.0020887818
  28.615425        0.0020838288
  28.628590        0.0020788863
  28.641766        0.0020744711
  28.654974        0.0020720251
  28.668194        0.0020695774
  28.681383        0.0020671349
  28.694580        0.0020646912
  28.707817        0.0020617067
  28.721027        0.0020567708
  28.734243        0.0020518326
  28.747496        0.0020468804
  28.760756        0.0020419259
  28.773991        0.0020375138
  28.787231        0.0020350727
  28.800508        0.0020326248
  28.813763        0.0020301814
  28.827021        0.0020277369
  28.840319        0.0020247611
  28.853619        0.0020198080
  28.866896        0.0020148629
  28.880180        0.0020099156
  28.893499        0.0020049554
  28.906796        0.0020005370
  28.920095        0.0019980958
  28.933437        0.0019956470
  28.946783        0.0019931971
  28.960102        0.0019907524
  28.973427        0.0019877902
  28.986794        0.0019828355
  29.000130        0.0019778912
  29.013506        0.0019729330
  29.026859        0.0019679830
  29.040247        0.0019635442
  29.053608        0.0019610958
  29.066977        0.0019586461
  29.080383        0.0019561897
  29.093765        0.0019537378
  29.107187        0.0019507457
  29.120581        0.0019458034
  29.134012        0.0019408472
  29.147417        0.0019359002
  29.160831        0.0019309510
  29.174280        0.0019265171
  29.187706        0.0019240679
  29.201168        0.0019216118
  29.214602        0.0019191608
  29.228081        0.0019167018
  29.241528        0.0019137172
  29.254984        0.0019087744
  29.268476        0.0019038179
  29.281946        0.0018988705
  29.295452        0.0018939093
  29.308933        0.0018894799
  29.322453        0.0018870242
  29.335943        0.0018845736
  29.349443        0.0018821212
  29.362980        0.0018796621
  29.376490        0.0018766881
  29.390039        0.0018717271
  29.403564        0.0018667754
  29.417128        0.0018618099
  29.430664        0.0018568536
  29.444206        0.0018534552
  29.457787        0.0018560114
  29.471342        0.0018585629
  29.484938        0.0018611215
  29.498503        0.0018636747
  29.512108        0.0018662337
  29.525690        0.0018687809
  29.539278        0.0018713293
  29.552902        0.0018738846
  29.566500        0.0018764348
  29.580137        0.0018789919
  29.593750        0.0018815423
  29.607399        0.0018840996
  29.621021        0.0018866517
  29.634653        0.0018892056
  29.648321        0.0018912321
  29.661964        0.0018912810
  29.675646        0.0018913299
  29.689302        0.0018913788
  29.702995        0.0018914278
  29.716661        0.0018919966
  29.730337        0.0018945467
  29.744049        0.0018971037
  29.757736        0.0018996561
  29.771461        0.0019022155
  29.785162        0.0019047691
  29.798899        0.0019073249
  29.812613        0.0019098762
  29.826330        0.0019124286
  29.840086        0.0019149880
  29.853819        0.0019175421
  29.867590        0.0019201017
  29.881334        0.0019226561
  29.895115        0.0019252174
  29.908871        0.0019277741
  29.922634        0.0019303300
  29.936438        0.0019328865
  29.950212        0.0019354378
  29.964024        0.0019379960
  29.977816        0.0019405501
  29.991640        0.0019431101
  30.005440        0.0019456633
  30.019249        0.0019482183
  30.033096        0.0019507802
  30.046915        0.0019533369
  30.060774        0.0019558993
  30.074606        0.0019584494
  30.088478        0.0019610070
  30.102324        0.0019635600
  30.116175        0.0019661136
  30.130064        0.0019686741
  30.143930        0.0019712279
  30.157833        0.0019737886
  30.171711        0.0019763447
  30.185627        0.0019789078
  30.199518        0.0019809366
  30.213415        0.0019809868
  30.227348        0.0019810372
  30.241259        0.0019810875
  30.255209        0.0019811379
  30.269131        0.0019817174
  30.283091        0.0019842767
  30.297028        0.0019868319
  30.310968        0.0019893877
  30.324949        0.0019919510
  30.338936        0.0019945142
  30.352896        0.0019970677
  30.366861        0.0019996223
  30.380871        0.0020021850
  30.394850        0.0020047419
  30.408836        0.0020072994
  30.422861        0.0020098592
  30.436893        0.0020124201
  30.450899        0.0020149765
  30.464912        0.0020175340
  30.478966        0.0020200984
  30.492990        0.0020226555
  30.507021        0.0020252138
  30.521090        0.0020277790
  30.535168        0.0020303458
  30.549221        0.0020329062
